age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
64,Female,PhD,Private,23,Married,Manager,Python,Business,162397
26,Male,PhD,Unemployed,30,Divorced,Salesperson,Excel,Technology,102437
26,Female,PhD,Private,48,Widowed,Salesperson,Data Analysis,Technology,88340
27,Female,High School,Government,21,Divorced,Manager,Python,Education,79114
43,Male,High School,Government,35,Widowed,Manager,C++,Technology,62660
58,Male,Diploma,Private,58,Married,Technician,Public Speaking,Business,57124
52,Male,Bachelors,Self-employed,32,Single,Manager,Leadership,Science,116798
42,Male,Bachelors,Government,56,Married,Engineer,Data Analysis,Education,84008
43,Female,Diploma,Unemployed,36,Single,Engineer,Communication,Technology,79333
28,Female,Diploma,Unemployed,40,Widowed,Artist,Python,Education,50511
55,Female,PhD,Freelancer,38,Widowed,Manager,Python,Art,149189
19,Male,Diploma,Unemployed,26,Single,Doctor,Data Analysis,Education,114470
24,Female,Masters,Freelancer,57,Married,Artist,Python,Science,55142
35,Male,Bachelors,Private,27,Married,Technician,C++,Art,58139
44,Male,Diploma,Private,32,Single,Manager,Python,Art,105161
51,Male,Masters,Private,56,Widowed,Engineer,Leadership,Education,120208
44,Male,Masters,Self-employed,21,Single,Doctor,Leadership,Business,154545
34,Male,Masters,Self-employed,30,Widowed,Artist,Public Speaking,Science,69481
60,Male,Masters,Freelancer,43,Single,Doctor,Public Speaking,Business,162569
61,Female,PhD,Unemployed,25,Widowed,Manager,Communication,Science,174073
41,Male,Masters,Unemployed,45,Single,Teacher,C++,Science,63455
42,Female,PhD,Private,26,Divorced,Doctor,Leadership,Business,161668
24,Female,PhD,Government,58,Widowed,Doctor,Data Analysis,Health,185981
23,Male,Masters,Self-employed,38,Married,Technician,Excel,Art,100847
41,Male,Bachelors,Self-employed,25,Single,Engineer,Excel,Education,87969
50,Male,Masters,Private,48,Married,Manager,Excel,Business,152929
46,Female,Masters,Self-employed,58,Single,Doctor,Public Speaking,Business,175186
60,Male,Masters,Private,21,Married,Manager,Data Analysis,Education,112759
39,Female,Bachelors,Freelancer,38,Married,Engineer,Python,Art,95574
43,Male,High School,Unemployed,23,Single,Technician,Data Analysis,Education,43071
45,Male,High School,Government,25,Single,Manager,Python,Science,74559
38,Female,PhD,Unemployed,56,Married,Salesperson,Excel,Health,111054
24,Female,PhD,Unemployed,47,Married,Engineer,Communication,Science,134162
34,Male,Bachelors,Freelancer,49,Married,Engineer,Communication,Health,77625
37,Female,Diploma,Self-employed,26,Widowed,Artist,Python,Education,42111
58,Female,High School,Government,28,Widowed,Technician,Excel,Science,44794
37,Female,PhD,Self-employed,44,Divorced,Technician,Data Analysis,Art,104070
39,Female,High School,Unemployed,52,Widowed,Salesperson,Communication,Science,44184
45,Female,Bachelors,Private,20,Widowed,Manager,Python,Business,91325
57,Male,Bachelors,Unemployed,25,Single,Teacher,Data Analysis,Health,60238
24,Male,Diploma,Self-employed,37,Divorced,Salesperson,Excel,Health,63930
18,Female,Diploma,Unemployed,29,Divorced,Artist,C++,Art,42288
49,Male,Bachelors,Private,47,Widowed,Technician,Excel,Health,78548
30,Male,PhD,Freelancer,30,Single,Engineer,Public Speaking,Health,157861
47,Female,High School,Self-employed,52,Single,Technician,Excel,Art,54048
40,Male,Masters,Unemployed,20,Divorced,Salesperson,Data Analysis,Science,73796
36,Female,Diploma,Self-employed,32,Single,Teacher,Data Analysis,Education,42928
49,Female,Masters,Freelancer,56,Married,Doctor,Leadership,Science,131836
47,Male,PhD,Unemployed,39,Widowed,Doctor,Leadership,Business,208191
46,Female,Diploma,Unemployed,20,Married,Technician,Data Analysis,Business,66245
62,Female,Masters,Self-employed,22,Divorced,Technician,Data Analysis,Health,95598
46,Female,PhD,Self-employed,37,Divorced,Artist,C++,Business,78377
47,Female,High School,Private,33,Single,Technician,C++,Education,53238
33,Female,PhD,Freelancer,50,Single,Teacher,Excel,Health,99764
57,Male,Diploma,Private,46,Divorced,Technician,Public Speaking,Business,66106
36,Male,Bachelors,Unemployed,36,Divorced,Manager,Communication,Technology,119226
35,Female,High School,Self-employed,48,Married,Salesperson,Public Speaking,Technology,43100
18,Female,Masters,Unemployed,55,Married,Teacher,C++,Technology,87724
31,Male,Diploma,Unemployed,56,Single,Artist,Excel,Technology,46160
64,Female,Bachelors,Government,45,Married,Manager,Public Speaking,Science,113844
19,Male,PhD,Government,36,Single,Manager,Python,Technology,188965
45,Female,Bachelors,Unemployed,41,Single,Salesperson,Leadership,Health,75616
47,Female,Diploma,Self-employed,44,Widowed,Doctor,Public Speaking,Art,105088
55,Female,Diploma,Unemployed,21,Single,Teacher,Communication,Science,43019
21,Female,Bachelors,Government,41,Married,Salesperson,Excel,Art,54602
18,Female,PhD,Self-employed,24,Divorced,Manager,Public Speaking,Health,175838
25,Female,Bachelors,Unemployed,23,Divorced,Artist,Data Analysis,Health,49740
46,Female,Diploma,Freelancer,55,Married,Salesperson,Python,Education,50042
56,Male,Diploma,Freelancer,25,Divorced,Doctor,Leadership,Science,82246
20,Male,Masters,Unemployed,40,Single,Manager,Python,Art,135396
49,Male,Masters,Self-employed,32,Divorced,Salesperson,Excel,Technology,76243
27,Female,High School,Unemployed,56,Married,Teacher,C++,Health,39230
27,Female,Diploma,Unemployed,44,Divorced,Doctor,Leadership,Technology,82275
36,Female,Masters,Government,45,Single,Teacher,Python,Art,84950
63,Female,Bachelors,Freelancer,58,Single,Teacher,C++,Science,49841
51,Female,PhD,Government,39,Married,Teacher,Communication,Business,114570
50,Female,Bachelors,Government,52,Married,Salesperson,Excel,Business,75379
40,Female,PhD,Unemployed,33,Married,Doctor,Excel,Health,209200
45,Male,Masters,Government,55,Widowed,Salesperson,Leadership,Education,82733
49,Female,High School,Freelancer,36,Widowed,Salesperson,Python,Technology,43343
24,Male,Bachelors,Government,40,Single,Salesperson,Communication,Health,67433
46,Male,Bachelors,Freelancer,35,Widowed,Manager,Data Analysis,Education,120606
25,Female,Bachelors,Government,35,Widowed,Technician,Leadership,Technology,83401
18,Female,PhD,Freelancer,39,Divorced,Engineer,Data Analysis,Art,137185
20,Male,Masters,Government,48,Widowed,Manager,Leadership,Business,151730
41,Male,Bachelors,Government,47,Divorced,Doctor,Python,Education,127288
40,Female,Bachelors,Self-employed,27,Married,Engineer,Communication,Technology,78003
25,Female,High School,Freelancer,43,Divorced,Engineer,Python,Health,55454
64,Male,High School,Freelancer,22,Divorced,Engineer,Excel,Technology,48179
54,Female,Masters,Freelancer,44,Married,Technician,Data Analysis,Health,74227
20,Female,Masters,Private,38,Married,Salesperson,C++,Business,69415
50,Female,Diploma,Government,52,Single,Artist,Public Speaking,Business,52184
45,Male,High School,Freelancer,21,Single,Doctor,Excel,Technology,74990
64,Male,Diploma,Private,34,Single,Technician,Excel,Technology,65143
25,Male,PhD,Self-employed,41,Single,Technician,Data Analysis,Health,120218
51,Female,Diploma,Freelancer,29,Divorced,Artist,Leadership,Health,39106
52,Female,Bachelors,Freelancer,37,Divorced,Engineer,Excel,Education,75524
49,Male,Diploma,Private,41,Single,Salesperson,Public Speaking,Education,53630
41,Male,Masters,Government,46,Widowed,Artist,Communication,Education,65864
31,Male,PhD,Self-employed,32,Single,Artist,Excel,Technology,90818
49,Female,Bachelors,Freelancer,52,Widowed,Technician,Communication,Science,62171
63,Male,Diploma,Government,24,Married,Doctor,Python,Science,94914
60,Male,PhD,Self-employed,45,Divorced,Teacher,Leadership,Science,91315
33,Female,PhD,Unemployed,32,Divorced,Salesperson,Communication,Science,105985
21,Female,Bachelors,Unemployed,46,Widowed,Artist,Excel,Education,50508
54,Female,Diploma,Self-employed,33,Single,Salesperson,Leadership,Technology,57153
38,Male,PhD,Private,43,Divorced,Artist,Public Speaking,Science,100412
31,Female,PhD,Self-employed,22,Widowed,Engineer,Leadership,Business,148249
48,Female,High School,Self-employed,49,Married,Salesperson,Communication,Art,36360
35,Male,PhD,Private,54,Married,Engineer,Communication,Business,117292
24,Female,High School,Private,33,Divorced,Technician,C++,Technology,51424
27,Male,Diploma,Government,31,Single,Engineer,C++,Technology,63956
24,Male,Diploma,Government,47,Widowed,Salesperson,Leadership,Art,59922
50,Female,Diploma,Private,48,Divorced,Manager,Data Analysis,Health,95636
40,Female,Masters,Unemployed,36,Married,Salesperson,Data Analysis,Health,95909
38,Female,Diploma,Unemployed,59,Single,Artist,C++,Health,51719
36,Female,PhD,Self-employed,40,Widowed,Engineer,Excel,Education,130668
36,Female,Bachelors,Freelancer,42,Divorced,Doctor,Python,Health,123971
53,Female,High School,Self-employed,39,Widowed,Manager,Leadership,Education,61673
46,Male,Masters,Self-employed,30,Single,Technician,Python,Education,84593
35,Male,Diploma,Freelancer,53,Single,Teacher,C++,Health,59353
19,Female,Diploma,Private,29,Married,Artist,Communication,Health,48572
18,Male,Bachelors,Unemployed,29,Single,Artist,Public Speaking,Art,51666
64,Female,Bachelors,Self-employed,25,Divorced,Doctor,Leadership,Science,124561
22,Male,Masters,Freelancer,55,Widowed,Teacher,C++,Art,88140
37,Male,High School,Government,43,Single,Teacher,Excel,Education,36953
28,Male,Diploma,Self-employed,31,Single,Technician,Public Speaking,Art,57040
59,Female,Masters,Unemployed,42,Divorced,Technician,Leadership,Education,100499
19,Male,PhD,Private,46,Widowed,Manager,Leadership,Technology,202549
20,Female,PhD,Self-employed,56,Widowed,Artist,Data Analysis,Education,96124
40,Male,Masters,Self-employed,25,Married,Engineer,Communication,Education,118816
29,Male,Diploma,Freelancer,20,Married,Technician,Leadership,Art,65730
37,Male,Masters,Government,25,Widowed,Doctor,Communication,Science,161124
22,Male,Diploma,Government,41,Divorced,Doctor,C++,Technology,101055
54,Male,Bachelors,Private,43,Divorced,Doctor,Excel,Business,127009
55,Female,Masters,Unemployed,44,Married,Salesperson,Public Speaking,Business,79972
47,Female,Diploma,Private,34,Single,Technician,Public Speaking,Science,56683
26,Male,Masters,Self-employed,45,Divorced,Technician,Excel,Business,85053
51,Male,Masters,Self-employed,27,Single,Doctor,Leadership,Technology,130815
61,Male,Diploma,Government,43,Divorced,Technician,Leadership,Health,53140
52,Male,Diploma,Unemployed,57,Widowed,Salesperson,C++,Technology,64848
39,Female,High School,Freelancer,25,Married,Engineer,Data Analysis,Art,55692
61,Male,Masters,Unemployed,54,Single,Engineer,Data Analysis,Education,93514
41,Female,PhD,Self-employed,20,Single,Manager,Data Analysis,Education,153904
34,Male,Masters,Freelancer,55,Widowed,Artist,Communication,Art,56083
27,Female,Masters,Unemployed,31,Divorced,Engineer,Data Analysis,Art,119465
47,Male,Diploma,Unemployed,57,Single,Manager,Excel,Education,75641
63,Male,Masters,Freelancer,30,Divorced,Teacher,Public Speaking,Science,83126
40,Female,Masters,Self-employed,31,Widowed,Artist,Public Speaking,Health,76548
49,Male,PhD,Unemployed,58,Married,Engineer,Communication,Health,161486
34,Male,Diploma,Freelancer,26,Single,Salesperson,C++,Health,44830
34,Male,Masters,Self-employed,30,Divorced,Teacher,Excel,Art,70102
31,Female,Bachelors,Freelancer,55,Single,Manager,Public Speaking,Education,119504
26,Male,High School,Freelancer,50,Divorced,Engineer,Excel,Science,47735
57,Male,PhD,Unemployed,52,Divorced,Engineer,Public Speaking,Education,133096
19,Female,Masters,Self-employed,32,Divorced,Technician,Python,Education,77840
62,Female,Bachelors,Unemployed,37,Widowed,Teacher,C++,Science,67952
42,Female,Masters,Private,43,Married,Engineer,C++,Technology,116386
56,Male,Masters,Private,28,Single,Doctor,Python,Science,168542
26,Male,Diploma,Self-employed,50,Married,Salesperson,Communication,Technology,47641
39,Male,Diploma,Freelancer,29,Divorced,Technician,Public Speaking,Business,58504
60,Female,Diploma,Unemployed,21,Divorced,Technician,Public Speaking,Technology,57860
63,Male,Bachelors,Unemployed,57,Married,Engineer,Public Speaking,Health,89925
21,Male,Masters,Self-employed,34,Married,Salesperson,Data Analysis,Health,73838
43,Female,High School,Self-employed,22,Single,Technician,Data Analysis,Science,46928
46,Female,PhD,Private,50,Divorced,Artist,Data Analysis,Health,82257
62,Female,Diploma,Government,25,Married,Teacher,Data Analysis,Health,54970
51,Female,Diploma,Self-employed,22,Widowed,Artist,Data Analysis,Business,44080
40,Female,Masters,Government,30,Divorced,Manager,Python,Health,136836
54,Male,Masters,Self-employed,34,Divorced,Artist,C++,Art,62355
28,Female,Bachelors,Freelancer,47,Single,Salesperson,Communication,Art,74147
23,Male,Bachelors,Freelancer,29,Widowed,Doctor,Excel,Art,118512
35,Male,Diploma,Private,57,Single,Technician,Data Analysis,Technology,68042
38,Female,Masters,Private,26,Widowed,Salesperson,Python,Science,78138
59,Female,High School,Government,34,Single,Technician,Public Speaking,Science,56584
53,Female,PhD,Self-employed,37,Widowed,Doctor,Communication,Education,238755
58,Male,Masters,Unemployed,37,Widowed,Technician,Communication,Business,88620
55,Female,Masters,Private,43,Widowed,Artist,Communication,Art,61607
51,Female,Bachelors,Unemployed,21,Married,Manager,Python,Art,102896
34,Female,PhD,Unemployed,59,Divorced,Engineer,Excel,Health,141537
54,Female,Diploma,Self-employed,39,Widowed,Doctor,Data Analysis,Art,118650
42,Female,Masters,Government,53,Married,Artist,Communication,Health,76056
55,Male,Diploma,Self-employed,45,Married,Salesperson,Python,Health,61627
29,Male,Masters,Private,26,Single,Artist,Public Speaking,Education,57736
40,Male,Diploma,Unemployed,57,Divorced,Artist,C++,Technology,40500
59,Female,PhD,Self-employed,49,Divorced,Engineer,Public Speaking,Health,147906
39,Female,Bachelors,Self-employed,24,Single,Teacher,Python,Health,68978
38,Female,PhD,Self-employed,30,Divorced,Technician,Python,Science,122617
44,Male,High School,Private,20,Single,Technician,Python,Education,40369
48,Female,Bachelors,Government,53,Married,Salesperson,Communication,Health,75131
23,Female,PhD,Self-employed,20,Married,Manager,Python,Business,205283
44,Female,High School,Private,38,Widowed,Salesperson,C++,Technology,40217
57,Male,Masters,Unemployed,21,Single,Teacher,Communication,Business,82893
51,Female,Masters,Freelancer,40,Married,Technician,Public Speaking,Art,81820
29,Male,Diploma,Private,39,Married,Manager,C++,Technology,104591
62,Female,Bachelors,Freelancer,42,Single,Salesperson,Leadership,Art,56690
24,Male,Masters,Self-employed,40,Married,Manager,Public Speaking,Science,131623
27,Male,Bachelors,Self-employed,43,Divorced,Artist,Python,Health,63642
62,Male,Masters,Private,23,Married,Doctor,Data Analysis,Education,133322
34,Female,Diploma,Freelancer,31,Single,Artist,Data Analysis,Business,44120
43,Female,PhD,Self-employed,41,Divorced,Engineer,Communication,Art,131576
38,Male,Diploma,Unemployed,39,Divorced,Technician,Data Analysis,Health,48640
45,Male,High School,Government,37,Married,Manager,Public Speaking,Business,59133
63,Female,Masters,Government,20,Widowed,Salesperson,Communication,Business,82566
19,Female,High School,Self-employed,49,Divorced,Doctor,Public Speaking,Science,71544
60,Male,High School,Freelancer,52,Single,Salesperson,Python,Science,52703
18,Female,Bachelors,Self-employed,43,Widowed,Technician,Excel,Art,68397
53,Female,Masters,Freelancer,33,Widowed,Manager,Excel,Health,109522
43,Female,High School,Unemployed,55,Divorced,Manager,C++,Education,84407
46,Female,PhD,Freelancer,24,Married,Artist,Python,Art,102210
38,Male,High School,Self-employed,30,Widowed,Doctor,Data Analysis,Business,84798
28,Female,PhD,Unemployed,43,Married,Doctor,Python,Business,223310
57,Female,Bachelors,Private,50,Divorced,Technician,Leadership,Technology,61562
28,Male,High School,Government,32,Single,Manager,Excel,Health,65862
53,Male,Diploma,Self-employed,35,Widowed,Doctor,Data Analysis,Technology,113190
56,Female,Bachelors,Self-employed,43,Single,Doctor,Public Speaking,Science,129411
57,Female,PhD,Self-employed,32,Married,Salesperson,Public Speaking,Education,94106
52,Female,Bachelors,Unemployed,43,Married,Technician,Excel,Art,77919
51,Female,High School,Private,45,Single,Artist,Python,Business,35259
64,Male,Masters,Freelancer,21,Divorced,Salesperson,Data Analysis,Health,66173
41,Male,Masters,Private,35,Divorced,Salesperson,C++,Business,68614
39,Male,PhD,Unemployed,57,Widowed,Teacher,Public Speaking,Science,90236
22,Female,PhD,Self-employed,20,Widowed,Engineer,Python,Technology,158757
50,Female,Masters,Government,30,Divorced,Teacher,C++,Technology,76464
53,Female,PhD,Self-employed,54,Divorced,Doctor,Data Analysis,Art,218178
64,Female,Bachelors,Freelancer,48,Single,Manager,Excel,Health,109199
37,Male,Diploma,Government,56,Married,Engineer,Leadership,Science,59113
36,Male,Diploma,Self-employed,36,Married,Engineer,Communication,Health,64066
52,Female,Bachelors,Government,58,Widowed,Manager,Excel,Art,99409
60,Male,Diploma,Private,47,Divorced,Engineer,C++,Science,57336
34,Female,High School,Unemployed,48,Single,Manager,Python,Science,69690
62,Female,Bachelors,Self-employed,22,Widowed,Engineer,Public Speaking,Technology,93875
60,Male,PhD,Freelancer,29,Single,Salesperson,Data Analysis,Technology,108112
51,Female,Bachelors,Private,33,Divorced,Technician,Excel,Technology,60792
26,Female,Masters,Self-employed,31,Divorced,Technician,Public Speaking,Business,104585
43,Male,PhD,Private,49,Divorced,Teacher,Public Speaking,Education,103869
19,Female,Masters,Freelancer,51,Married,Salesperson,Leadership,Technology,66542
26,Female,PhD,Self-employed,51,Divorced,Engineer,Data Analysis,Education,140861
26,Male,Diploma,Freelancer,51,Widowed,Artist,C++,Education,40354
57,Female,Bachelors,Government,45,Married,Manager,Data Analysis,Health,92602
34,Male,High School,Freelancer,20,Single,Salesperson,Data Analysis,Art,42754
18,Female,PhD,Government,21,Widowed,Engineer,Python,Business,146429
42,Male,PhD,Self-employed,36,Widowed,Technician,Communication,Education,107547
60,Male,Masters,Government,49,Single,Technician,Public Speaking,Business,86996
57,Male,Diploma,Self-employed,58,Married,Manager,C++,Health,95917
59,Female,Masters,Self-employed,26,Widowed,Artist,Python,Technology,56311
42,Male,Masters,Unemployed,46,Widowed,Engineer,Public Speaking,Science,124935
56,Male,Diploma,Self-employed,28,Widowed,Engineer,Communication,Education,57895
52,Male,High School,Government,41,Married,Artist,Python,Art,36375
20,Male,Masters,Unemployed,53,Married,Artist,Communication,Science,67697
54,Male,Masters,Unemployed,20,Married,Artist,Communication,Health,80684
61,Female,PhD,Self-employed,28,Widowed,Technician,Communication,Business,122599
61,Female,Diploma,Freelancer,39,Divorced,Manager,Python,Technology,86056
47,Female,Bachelors,Freelancer,38,Single,Salesperson,Data Analysis,Business,65211
55,Female,High School,Unemployed,55,Divorced,Artist,Communication,Art,37953
51,Female,High School,Self-employed,59,Married,Manager,Data Analysis,Education,85853
29,Female,Diploma,Freelancer,23,Widowed,Teacher,Public Speaking,Art,45073
36,Female,PhD,Self-employed,28,Widowed,Engineer,Public Speaking,Business,112909
54,Male,PhD,Self-employed,41,Divorced,Engineer,C++,Business,156157
61,Female,Diploma,Unemployed,37,Divorced,Doctor,Leadership,Science,93792
34,Male,PhD,Unemployed,31,Single,Teacher,Data Analysis,Art,109317
27,Male,High School,Private,58,Widowed,Salesperson,Public Speaking,Art,46257
64,Female,High School,Freelancer,28,Divorced,Artist,Leadership,Art,39909
29,Male,Bachelors,Freelancer,25,Single,Artist,Communication,Technology,59080
33,Male,Diploma,Freelancer,38,Married,Salesperson,Leadership,Business,51315
41,Male,Masters,Government,26,Divorced,Technician,Leadership,Health,73596
36,Male,Masters,Self-employed,35,Married,Teacher,Communication,Technology,76380
25,Female,Bachelors,Unemployed,24,Single,Artist,Data Analysis,Technology,60771
48,Female,Bachelors,Freelancer,35,Married,Doctor,Communication,Technology,104404
38,Female,PhD,Private,20,Widowed,Manager,C++,Science,200098
34,Female,Bachelors,Freelancer,56,Widowed,Engineer,Excel,Health,82811
40,Female,Bachelors,Self-employed,58,Married,Teacher,Python,Art,64689
54,Female,Masters,Self-employed,38,Widowed,Engineer,Communication,Science,110532
33,Female,PhD,Unemployed,56,Single,Manager,Communication,Business,202427
23,Female,Bachelors,Government,36,Widowed,Teacher,Leadership,Education,49514
25,Female,Bachelors,Unemployed,45,Married,Manager,C++,Science,119931
42,Female,PhD,Freelancer,41,Married,Artist,Public Speaking,Education,88476
35,Male,Diploma,Private,27,Married,Salesperson,Public Speaking,Business,50455
42,Female,PhD,Unemployed,52,Divorced,Artist,Leadership,Health,73577
29,Male,Masters,Government,21,Married,Salesperson,Data Analysis,Education,72582
32,Male,Diploma,Unemployed,49,Single,Artist,Communication,Technology,36754
43,Male,High School,Self-employed,39,Widowed,Manager,Communication,Science,84481
58,Male,PhD,Freelancer,37,Widowed,Manager,Leadership,Education,181107
62,Female,Masters,Freelancer,29,Divorced,Manager,Communication,Business,161412
43,Male,Diploma,Freelancer,43,Divorced,Engineer,Data Analysis,Technology,71204
64,Female,PhD,Freelancer,23,Single,Manager,Excel,Education,162238
49,Female,Bachelors,Freelancer,56,Married,Artist,Python,Business,59471
27,Male,PhD,Freelancer,23,Divorced,Doctor,Python,Health,175288
33,Female,High School,Private,32,Widowed,Manager,Python,Business,67880
24,Male,PhD,Government,44,Divorced,Doctor,Excel,Health,222467
34,Male,Diploma,Freelancer,32,Divorced,Salesperson,Communication,Technology,63047
40,Female,Diploma,Government,37,Married,Artist,Leadership,Business,41974
43,Female,PhD,Freelancer,43,Divorced,Manager,Public Speaking,Art,152962
38,Male,Diploma,Unemployed,21,Single,Engineer,C++,Science,66304
39,Female,Bachelors,Freelancer,52,Widowed,Engineer,Communication,Art,97086
24,Female,PhD,Self-employed,38,Married,Salesperson,Excel,Art,120705
31,Female,Bachelors,Private,28,Widowed,Doctor,Data Analysis,Art,138942
32,Male,Bachelors,Unemployed,47,Single,Technician,Excel,Science,68735
24,Male,Masters,Unemployed,54,Single,Engineer,Public Speaking,Art,124896
26,Female,PhD,Self-employed,58,Divorced,Engineer,Python,Health,139787
25,Female,Diploma,Freelancer,29,Divorced,Engineer,Communication,Business,69930
40,Female,Bachelors,Private,20,Divorced,Artist,Public Speaking,Technology,63165
46,Female,Masters,Unemployed,40,Widowed,Engineer,Python,Art,105809
35,Female,PhD,Private,28,Single,Teacher,C++,Art,112045
48,Male,PhD,Unemployed,34,Married,Manager,Data Analysis,Technology,196349
47,Female,High School,Freelancer,54,Divorced,Salesperson,Python,Technology,36589
56,Male,High School,Unemployed,24,Widowed,Engineer,C++,Art,58294
52,Female,Bachelors,Unemployed,41,Divorced,Technician,Excel,Health,81283
35,Male,High School,Government,42,Single,Technician,Python,Technology,48873
59,Female,Bachelors,Freelancer,26,Married,Engineer,Python,Business,77992
56,Male,Diploma,Self-employed,42,Single,Engineer,Leadership,Business,58241
34,Female,Bachelors,Self-employed,44,Widowed,Teacher,Data Analysis,Health,63862
31,Male,High School,Freelancer,46,Divorced,Engineer,Data Analysis,Science,51665
48,Male,Diploma,Self-employed,25,Single,Engineer,Public Speaking,Education,72873
41,Male,High School,Freelancer,53,Widowed,Manager,Excel,Health,69872
52,Male,Bachelors,Self-employed,28,Divorced,Technician,Leadership,Art,77465
61,Male,Masters,Government,52,Married,Teacher,Public Speaking,Education,70546
62,Male,PhD,Self-employed,25,Single,Technician,C++,Art,98033
51,Female,High School,Unemployed,56,Divorced,Teacher,Public Speaking,Business,45920
20,Male,Bachelors,Freelancer,50,Divorced,Technician,C++,Technology,67753
54,Female,Diploma,Private,53,Divorced,Engineer,Excel,Art,83948
60,Female,High School,Private,48,Divorced,Technician,Data Analysis,Business,43671
57,Female,High School,Freelancer,33,Single,Technician,C++,Health,57216
43,Female,PhD,Government,55,Divorced,Teacher,Excel,Art,117916
40,Female,Bachelors,Self-employed,55,Widowed,Salesperson,Public Speaking,Business,54781
61,Male,Masters,Government,34,Single,Doctor,C++,Technology,158250
56,Male,Diploma,Private,27,Divorced,Teacher,Communication,Art,47266
32,Male,Bachelors,Freelancer,45,Single,Teacher,Python,Science,67226
21,Female,Diploma,Freelancer,55,Widowed,Teacher,Public Speaking,Business,53588
46,Male,High School,Government,40,Widowed,Artist,Data Analysis,Art,42520
39,Male,PhD,Government,47,Single,Salesperson,Public Speaking,Technology,94282
42,Male,PhD,Self-employed,23,Divorced,Artist,Communication,Art,93872
30,Male,Masters,Unemployed,35,Divorced,Artist,Excel,Art,75095
35,Male,PhD,Unemployed,41,Widowed,Teacher,Excel,Science,81391
50,Female,High School,Self-employed,31,Divorced,Doctor,Public Speaking,Business,66151
33,Male,Masters,Unemployed,35,Widowed,Teacher,Communication,Education,83355
62,Female,Bachelors,Private,59,Divorced,Engineer,Public Speaking,Art,79508
59,Female,PhD,Unemployed,57,Widowed,Doctor,Python,Education,190628
61,Female,Masters,Self-employed,56,Married,Artist,Python,Health,69315
19,Female,High School,Unemployed,48,Divorced,Technician,Leadership,Art,50017
52,Female,Diploma,Freelancer,37,Divorced,Technician,C++,Education,64297
59,Male,Diploma,Government,29,Divorced,Salesperson,Leadership,Health,64874
51,Male,High School,Private,58,Single,Manager,Python,Science,68313
47,Male,High School,Freelancer,37,Divorced,Salesperson,Communication,Business,48630
30,Female,Diploma,Freelancer,20,Single,Doctor,C++,Art,102956
30,Male,Masters,Self-employed,58,Single,Artist,Communication,Business,68295
35,Male,Diploma,Government,40,Widowed,Doctor,Leadership,Health,95921
49,Female,High School,Government,20,Single,Doctor,Excel,Business,84785
49,Female,PhD,Private,34,Single,Technician,Communication,Business,107981
52,Female,Bachelors,Self-employed,23,Married,Teacher,Leadership,Technology,50722
56,Female,PhD,Private,39,Divorced,Engineer,Leadership,Health,153197
63,Male,PhD,Unemployed,29,Single,Manager,Leadership,Business,179931
46,Female,High School,Freelancer,42,Divorced,Artist,Excel,Education,34372
46,Female,Diploma,Private,53,Single,Doctor,Excel,Health,102466
61,Male,Masters,Freelancer,52,Widowed,Manager,Public Speaking,Technology,122135
33,Male,PhD,Self-employed,53,Married,Doctor,Excel,Art,180823
61,Female,Diploma,Unemployed,58,Single,Technician,C++,Science,58710
64,Male,Masters,Self-employed,29,Divorced,Engineer,Excel,Business,125847
27,Female,PhD,Unemployed,39,Widowed,Technician,Excel,Education,109707
47,Female,Masters,Unemployed,20,Divorced,Manager,Excel,Technology,157489
42,Male,Diploma,Freelancer,32,Widowed,Artist,Communication,Health,44841
56,Male,Bachelors,Self-employed,20,Married,Doctor,Excel,Science,101886
37,Female,Diploma,Self-employed,24,Widowed,Engineer,C++,Science,79879
22,Female,High School,Private,35,Divorced,Technician,Leadership,Business,47079
18,Female,Masters,Self-employed,34,Divorced,Manager,Communication,Technology,156528
47,Male,Bachelors,Private,47,Single,Technician,Python,Technology,70419
20,Female,Masters,Government,50,Widowed,Doctor,Excel,Education,125267
62,Female,Masters,Government,42,Divorced,Doctor,Public Speaking,Art,160915
31,Female,PhD,Government,36,Single,Artist,Public Speaking,Art,102438
47,Female,High School,Self-employed,53,Married,Engineer,Leadership,Art,51958
21,Female,Masters,Self-employed,32,Divorced,Teacher,Leadership,Science,70422
35,Male,Diploma,Private,33,Single,Technician,Communication,Science,49558
54,Female,Diploma,Unemployed,30,Divorced,Doctor,Public Speaking,Health,101686
42,Female,PhD,Private,47,Widowed,Manager,Python,Science,208175
18,Female,High School,Government,51,Single,Technician,Data Analysis,Science,54746
63,Female,High School,Private,54,Widowed,Artist,Public Speaking,Technology,39050
32,Male,Diploma,Unemployed,50,Married,Artist,Public Speaking,Health,52691
26,Male,Bachelors,Self-employed,36,Widowed,Doctor,C++,Technology,126609
32,Male,PhD,Private,28,Single,Doctor,Data Analysis,Education,223495
41,Female,PhD,Government,29,Divorced,Doctor,Leadership,Education,200700
21,Female,Diploma,Government,27,Single,Salesperson,Data Analysis,Health,46669
29,Male,Diploma,Self-employed,40,Widowed,Teacher,Public Speaking,Health,44019
54,Male,Bachelors,Private,32,Widowed,Doctor,Leadership,Science,102666
54,Male,Bachelors,Unemployed,24,Divorced,Technician,Data Analysis,Education,80362
60,Female,High School,Self-employed,25,Married,Technician,Leadership,Business,38904
23,Female,PhD,Private,49,Single,Salesperson,Leadership,Art,112376
