age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
49,Male,High School,Unemployed,47,Divorced,Policy Analyst,Leadership,Politics,45085
64,Female,High School,Government,51,Widowed,Campaign Manager,Customer Support,Politics,40751
41,Female,High School,Unemployed,34,Divorced,Political Advisor,Content Writing,Politics,62396
33,Male,PhD,Government,54,Single,Public Administrator,Excel,Politics,76834
26,Male,Bachelors,Self-employed,21,Widowed,Political Advisor,Excel,Politics,99145
37,Male,Diploma,Government,56,Married,Political Advisor,Leadership,Politics,59113
63,Male,PhD,Private,24,Divorced,Political Advisor,C++,Politics,130382
18,Male,Diploma,Private,24,Single,Policy Analyst,C++,Politics,42456
20,Female,Diploma,Unemployed,31,Married,Public Administrator,Public Speaking,Politics,82465
21,Female,Diploma,Government,31,Widowed,Political Advisor,Python,Politics,76970
49,Male,Bachelors,Self-employed,31,Widowed,Policy Analyst,Statistics,Politics,97769
50,Male,Masters,Government,20,Widowed,Policy Analyst,Excel,Politics,119958
41,Male,Masters,Private,30,Married,Public Administrator,Leadership,Politics,168281
49,Female,Bachelors,Government,38,Widowed,Policy Analyst,Communication,Politics,56875
31,Male,Diploma,Freelancer,48,Single,Social Activist,C++,Politics,109165
50,Male,PhD,Private,46,Single,Policy Analyst,Public Speaking,Politics,145784
28,Female,Diploma,Government,37,Single,Political Advisor,SQL,Politics,47345
34,Female,Bachelors,Self-employed,44,Widowed,Campaign Manager,Data Analysis,Politics,63862
27,Female,PhD,Freelancer,29,Widowed,Research Scientist,Communication,Research,129086
22,Female,High School,Private,46,Married,Data Analyst,Testing,Research,54116
30,Male,PhD,Government,30,Married,Project Researcher,Software Engineering,Research,107008
43,Female,High School,Unemployed,43,Single,Project Researcher,C++,Research,108800
45,Female,Bachelors,Private,24,Single,Data Analyst,Python,Research,64766
51,Female,Diploma,Unemployed,58,Widowed,Lab Technician,Communication,Research,92763
64,Female,High School,Freelancer,28,Divorced,Lab Technician,Leadership,Research,39909
58,Male,High School,Private,54,Single,Data Analyst,Python,Research,41186
39,Female,Bachelors,Self-employed,33,Divorced,Lab Technician,Excel,Research,58904
55,Female,PhD,Freelancer,44,Married,Research Scientist,Communication,Research,212294
31,Female,Bachelors,Private,28,Widowed,Project Researcher,Data Analysis,Research,138942
42,Female,PhD,Freelancer,41,Married,Project Researcher,SQL,Research,103644
54,Female,Masters,Self-employed,53,Single,Research Scientist,Communication,Research,75423
64,Male,High School,Freelancer,42,Married,Research Scientist,React,Research,101194
43,Male,Diploma,Self-employed,22,Single,Field Researcher,HTML/CSS,Research,47939
60,Male,High School,Self-employed,25,Married,Data Analyst,Networking,Research,46619
26,Male,Diploma,Government,41,Single,Research Scientist,React,Research,63596
43,Female,Diploma,Unemployed,57,Married,Lab Technician,Leadership,Research,48905
50,Male,Masters,Unemployed,42,Single,Field Researcher,Communication,Research,87948
61,Male,High School,Freelancer,56,Widowed,Research Scientist,Excel,Research,82273
61,Male,PhD,Unemployed,46,Single,Field Researcher,Public Speaking,Research,236044
36,Male,Masters,Self-employed,35,Married,Field Researcher,Marketing,Research,90776
39,Male,High School,Freelancer,20,Single,Lab Technician,Python,Research,42632
28,Male,Masters,Freelancer,35,Divorced,Field Researcher,Data Analysis,Research,144332
53,Female,Bachelors,Freelancer,59,Widowed,Field Researcher,Communication,Research,102593
52,Male,Diploma,Freelancer,51,Divorced,Research Scientist,Leadership,Research,53090
24,Male,Diploma,Government,24,Widowed,Data Analyst,C++,Research,46530
30,Male,Masters,Private,36,Married,Data Analyst,Leadership,Research,161113
58,Female,PhD,Unemployed,29,Single,Project Researcher,C++,Research,133452
30,Female,PhD,Private,24,Single,Project Researcher,C++,Research,110262
55,Female,Masters,Freelancer,59,Widowed,Data Analyst,Finance,Research,170546
37,Female,PhD,Freelancer,27,Single,Research Scientist,Software Engineering,Research,93301
57,Male,Diploma,Unemployed,47,Divorced,Data Analyst,Database Management,Research,77258
57,Male,Bachelors,Unemployed,25,Single,Research Scientist,Communication,Research,54423
27,Male,Diploma,Government,42,Single,Research Scientist,Leadership,Research,59030
46,Male,High School,Government,40,Widowed,Project Researcher,Data Analysis,Research,42520
24,Female,PhD,Government,54,Single,Data Analyst,Excel,Research,90223
46,Female,PhD,Freelancer,24,Married,Project Researcher,Python,Research,102210
54,Male,Diploma,Self-employed,34,Married,Research Scientist,Data Analysis,Research,50765
56,Female,Bachelors,Self-employed,49,Single,Data Analyst,C++,Research,52779
18,Female,PhD,Self-employed,24,Divorced,Research Scientist,Cybersecurity,Research,192300
22,Female,Bachelors,Unemployed,52,Divorced,Project Researcher,Leadership,Research,85058
60,Male,PhD,Freelancer,23,Widowed,Project Researcher,Networking,Research,114065
45,Male,Masters,Unemployed,23,Married,Research Scientist,Content Writing,Research,88289
40,Male,High School,Self-employed,38,Widowed,Research Scientist,Excel,Research,42389
58,Female,PhD,Government,43,Widowed,Project Researcher,Software Engineering,Research,91203
49,Female,High School,Unemployed,21,Married,Data Analyst,Data Visualization,Research,68354
33,Female,PhD,Self-employed,48,Widowed,Lab Technician,React,Research,97537
44,Female,Bachelors,Private,48,Single,Field Researcher,Data Analysis,Research,62749
55,Female,Bachelors,Self-employed,40,Divorced,Field Researcher,Excel,Research,74135
23,Female,High School,Government,47,Divorced,Lab Technician,Node.js,Research,77567
62,Male,Diploma,Private,30,Widowed,Data Analyst,Data Analysis,Research,62158
22,Female,Masters,Private,30,Divorced,Lab Technician,Communication,Research,172085
34,Male,Bachelors,Self-employed,30,Widowed,Lab Technician,Python,Research,60706
39,Male,Bachelors,Self-employed,27,Single,Field Researcher,Public Speaking,Research,47737
31,Female,Masters,Private,53,Single,Research Scientist,Cybersecurity,Research,106859
26,Female,PhD,Self-employed,51,Divorced,Data Analyst,Data Analysis,Research,140861
48,Female,PhD,Government,42,Widowed,Field Researcher,Public Speaking,Research,103352
32,Female,High School,Private,42,Widowed,Project Researcher,Excel,Research,41423
30,Female,Diploma,Government,48,Widowed,Research Scientist,C++,Research,53690
41,Female,Diploma,Unemployed,51,Divorced,Project Researcher,Networking,Research,73766
37,Female,Masters,Private,37,Widowed,Field Researcher,Data Analysis,Research,77331
26,Male,Bachelors,Freelancer,51,Married,Lab Technician,Content Writing,Research,114715
62,Female,Diploma,Government,25,Married,Lab Technician,Public Speaking,Research,65686
38,Female,PhD,Private,20,Widowed,Project Researcher,Data Visualization,Research,220271
52,Female,Diploma,Self-employed,31,Widowed,Field Researcher,Leadership,Research,46735
45,Male,High School,Self-employed,31,Single,Lab Technician,Communication,Research,46113
39,Male,PhD,Freelancer,49,Divorced,Data Analyst,Python,Research,80241
21,Female,High School,Self-employed,37,Widowed,Lab Technician,Excel,Research,63520
49,Male,High School,Private,33,Married,Project Researcher,Communication,Research,40805
49,Male,Masters,Government,36,Divorced,Project Researcher,Data Analysis,Research,163104
46,Male,Diploma,Freelancer,50,Divorced,Project Researcher,Python,Research,49759
36,Male,Bachelors,Self-employed,58,Married,Research Scientist,Public Speaking,Research,57537
45,Female,PhD,Self-employed,39,Widowed,Lab Technician,Leadership,Research,80333
32,Female,High School,Freelancer,26,Married,Data Analyst,HTML/CSS,Research,56420
41,Male,Masters,Government,46,Widowed,Data Analyst,Statistics,Research,67641
43,Male,Bachelors,Unemployed,32,Married,Lab Technician,Excel,Research,60110
52,Male,PhD,Self-employed,32,Single,Project Researcher,Content Writing,Research,110853
55,Female,Masters,Self-employed,54,Divorced,Project Researcher,Public Speaking,Research,137768
52,Male,High School,Government,41,Married,Data Analyst,Content Writing,Research,39078
36,Female,PhD,Self-employed,40,Widowed,Lab Technician,Excel,Research,135110
56,Male,PhD,Self-employed,41,Divorced,Field Researcher,Excel,Research,98724
26,Female,Bachelors,Freelancer,36,Single,Lab Technician,Java,Research,53256
59,Female,Bachelors,Government,22,Single,Research Scientist,Communication,Research,70398
38,Male,Diploma,Unemployed,21,Single,Lab Technician,C++,Research,66304
40,Male,High School,Self-employed,29,Widowed,Field Researcher,C++,Research,53692
26,Male,High School,Unemployed,52,Widowed,Data Analyst,DevOps,Research,38091
55,Male,High School,Self-employed,45,Single,Research Scientist,C++,Research,66166
53,Female,Masters,Government,33,Married,Lab Technician,Public Speaking,Research,70052
22,Male,PhD,Self-employed,30,Widowed,Field Researcher,Python,Research,196297
64,Female,PhD,Freelancer,23,Single,Research Scientist,Project Management,Research,188651
55,Female,Diploma,Private,37,Widowed,Field Researcher,C++,Research,109919
34,Female,Bachelors,Freelancer,56,Widowed,Lab Technician,Excel,Research,82811
57,Female,PhD,Self-employed,32,Married,Project Researcher,Graphic Design,Research,108048
19,Male,PhD,Government,45,Divorced,Research Scientist,Graphic Design,Research,143092
27,Male,Diploma,Government,42,Single,Field Researcher,Leadership,Research,59030
59,Male,Bachelors,Unemployed,38,Widowed,Research Scientist,Leadership,Research,72158
44,Male,PhD,Unemployed,38,Widowed,Field Researcher,Excel,Research,115648
46,Female,Bachelors,Private,59,Married,Research Scientist,Leadership,Research,101041
44,Male,Diploma,Private,22,Divorced,Lab Technician,UI/UX Design,Research,45224
39,Female,Bachelors,Freelancer,38,Married,Data Analyst,Communication,Research,94276
62,Female,PhD,Private,45,Widowed,Field Researcher,C++,Research,177709
32,Male,PhD,Self-employed,28,Single,Research Scientist,DevOps,Research,251575
47,Female,High School,Self-employed,53,Married,Field Researcher,Leadership,Research,51958
33,Male,PhD,Government,54,Single,Research Scientist,Finance,Research,90947
50,Male,Masters,Unemployed,42,Single,Data Analyst,Data Visualization,Research,91266
18,Male,Bachelors,Self-employed,26,Single,Project Researcher,Communication,Research,104972
54,Male,PhD,Freelancer,23,Single,Project Researcher,Data Visualization,Research,193019
49,Male,PhD,Unemployed,58,Married,Data Analyst,Communication,Research,161486
41,Female,Bachelors,Unemployed,45,Married,Lab Technician,Leadership,Research,66141
37,Female,PhD,Freelancer,21,Widowed,Lab Technician,Data Analysis,Research,127003
29,Female,High School,Freelancer,52,Widowed,Project Researcher,Statistics,Research,59378
38,Male,Diploma,Self-employed,40,Divorced,Data Analyst,Database Management,Research,78837
44,Female,Bachelors,Private,48,Single,Field Researcher,Excel,Research,62856
53,Female,Diploma,Private,34,Widowed,Data Analyst,C++,Research,49360
55,Male,Bachelors,Freelancer,32,Divorced,Research Scientist,Data Analysis,Research,64755
41,Male,Masters,Private,47,Widowed,Lab Technician,Python,Research,131319
27,Male,Diploma,Government,42,Single,Research Scientist,Leadership,Research,59030
18,Male,Masters,Unemployed,29,Single,Research Scientist,Testing,Research,80336
56,Female,Bachelors,Private,56,Single,Data Analyst,Cybersecurity,Research,53960
63,Male,Bachelors,Unemployed,57,Married,Research Scientist,Testing,Research,97263
43,Male,Diploma,Self-employed,22,Single,Research Scientist,Public Speaking,Research,43154
18,Male,Bachelors,Self-employed,26,Single,Lab Technician,Node.js,Research,99136
23,Female,Diploma,Government,58,Single,Field Researcher,Data Analysis,Research,81050
25,Female,High School,Self-employed,20,Single,Project Researcher,Artificial Intelligence,Research,45391
47,Male,Diploma,Unemployed,57,Single,Data Analyst,Excel,Research,75641
53,Male,High School,Unemployed,30,Divorced,Research Scientist,Leadership,Research,45707
21,Female,PhD,Private,38,Divorced,Data Analyst,Content Writing,Research,141397
44,Male,Diploma,Private,22,Single,Lab Technician,Leadership,Research,92667
19,Female,Masters,Private,27,Married,Research Scientist,Python,Research,76596
61,Male,Masters,Unemployed,54,Single,Project Researcher,Project Management,Research,104500
54,Male,High School,Freelancer,28,Married,Research Scientist,Excel,Research,81673
57,Female,PhD,Self-employed,34,Widowed,Research Scientist,Data Analysis,Research,129770
34,Female,Bachelors,Self-employed,35,Divorced,Research Scientist,Public Speaking,Research,46729
53,Male,Bachelors,Government,32,Divorced,Research Scientist,Communication,Research,113573
60,Female,High School,Private,46,Divorced,Project Researcher,C++,Research,46085
61,Female,Masters,Private,41,Divorced,Lab Technician,Leadership,Research,96909
33,Female,PhD,Government,37,Divorced,Field Researcher,C++,Research,161801
24,Male,High School,Self-employed,20,Divorced,Research Scientist,Excel,Research,52202
56,Female,Bachelors,Government,22,Divorced,Research Scientist,Python,Research,100433
46,Female,Masters,Unemployed,44,Widowed,Research Scientist,Machine Learning,Research,69744
24,Male,Diploma,Government,24,Widowed,Research Scientist,Business Analysis,Research,47463
34,Male,Masters,Freelancer,21,Divorced,Project Researcher,Excel,Research,80335
22,Female,High School,Freelancer,44,Married,Data Analyst,Customer Support,Research,104109
38,Male,High School,Private,37,Single,Lab Technician,Public Speaking,Research,73809
43,Male,High School,Private,32,Divorced,Field Researcher,Communication,Research,74094
22,Female,High School,Private,46,Married,Data Analyst,Python,Research,53802
42,Female,PhD,Private,52,Single,Project Researcher,Machine Learning,Research,168436
37,Female,PhD,Self-employed,20,Divorced,Lab Technician,Customer Support,Research,107564
52,Male,Masters,Freelancer,39,Single,Project Researcher,Excel,Research,70522
50,Female,High School,Self-employed,29,Divorced,Field Researcher,Artificial Intelligence,Research,34362
52,Female,Masters,Unemployed,20,Divorced,Lab Technician,Public Speaking,Research,167537
47,Female,Diploma,Self-employed,38,Divorced,Field Researcher,Testing,Research,52870
61,Female,Masters,Private,41,Divorced,Lab Technician,Leadership,Research,96909
43,Female,Masters,Self-employed,34,Married,Project Researcher,Communication,Research,76925
25,Female,High School,Self-employed,20,Single,Lab Technician,Customer Support,Research,46877
45,Male,High School,Government,25,Single,Field Researcher,Project Management,Research,73038
31,Male,Diploma,Freelancer,40,Married,Lab Technician,Public Speaking,Research,40921
25,Female,Masters,Private,34,Widowed,Research Scientist,Content Writing,Research,77546
49,Male,Diploma,Government,27,Divorced,Data Analyst,Excel,Research,50305
37,Male,High School,Freelancer,21,Single,Data Analyst,Public Speaking,Research,71787
53,Female,Bachelors,Government,54,Single,Project Researcher,C++,Research,95745
22,Female,Bachelors,Freelancer,25,Single,Project Researcher,Machine Learning,Research,80051
29,Female,Masters,Private,40,Single,Field Researcher,Excel,Research,73767
22,Female,Bachelors,Private,44,Married,Data Analyst,Communication,Research,131352
52,Male,Diploma,Freelancer,48,Divorced,Lab Technician,Public Speaking,Research,97422
57,Female,Diploma,Private,31,Widowed,Lab Technician,Content Writing,Research,76346
43,Female,Masters,Self-employed,30,Married,Field Researcher,C++,Research,75057
21,Female,Masters,Freelancer,23,Married,Research Scientist,Leadership,Research,109318
52,Male,Bachelors,Self-employed,28,Divorced,Research Scientist,Leadership,Research,77465
22,Male,Masters,Freelancer,55,Widowed,Field Researcher,UI/UX Design,Research,82995
28,Male,Masters,Private,31,Married,Field Researcher,Communication,Research,165296
34,Female,PhD,Unemployed,59,Divorced,Field Researcher,Excel,Research,141537
22,Male,Diploma,Private,30,Divorced,Field Researcher,Data Analysis,Research,53391
62,Female,Masters,Private,28,Divorced,Project Researcher,Communication,Research,71116
49,Male,PhD,Freelancer,26,Married,Data Analyst,Python,Research,203143
21,Female,PhD,Private,28,Married,Field Researcher,Leadership,Research,218829
30,Male,High School,Government,52,Married,Field Researcher,Data Analysis,Research,48261
50,Male,Diploma,Unemployed,56,Married,Field Researcher,Leadership,Research,44808
39,Female,PhD,Government,51,Single,Lab Technician,Database Management,Research,109360
56,Male,High School,Government,39,Widowed,Field Researcher,Python,Research,85507
25,Female,Bachelors,Unemployed,45,Married,Project Researcher,Python,Research,127809
49,Male,High School,Government,43,Widowed,Research Scientist,C++,Research,52134
62,Male,High School,Freelancer,23,Single,Research Scientist,Excel,Research,67244
38,Male,Diploma,Unemployed,21,Single,Field Researcher,Communication,Research,64560
46,Male,Masters,Freelancer,56,Single,Project Researcher,Python,Research,81164
29,Female,Diploma,Unemployed,31,Married,Data Analyst,Excel,Research,103309
49,Female,PhD,Freelancer,56,Single,Project Researcher,Java,Research,123102
55,Male,Diploma,Self-employed,45,Married,Data Analyst,Python,Research,61627
19,Female,Masters,Government,48,Divorced,Data Analyst,Graphic Design,Research,74005
26,Male,Diploma,Self-employed,29,Married,Research Scientist,C++,Research,79888
34,Male,Diploma,Government,55,Married,Data Analyst,Python,Research,91519
45,Male,High School,Government,25,Single,Research Scientist,Finance,Research,86891
56,Male,Masters,Private,28,Single,Field Researcher,Software Engineering,Research,194859
43,Male,Bachelors,Self-employed,25,Single,Lab Technician,Cybersecurity,Research,82950
18,Female,High School,Government,47,Widowed,Research Scientist,Communication,Research,38611
31,Male,High School,Private,33,Single,Data Analyst,Testing,Research,106690
57,Male,Diploma,Unemployed,47,Divorced,Field Researcher,Database Management,Research,77258
60,Female,Diploma,Unemployed,38,Divorced,Field Researcher,Excel,Research,110504
42,Female,High School,Self-employed,58,Single,Data Analyst,Data Analysis,Research,79239
24,Male,Masters,Self-employed,40,Married,Astronomer,Public Speaking,Science,131623
26,Male,Bachelors,Freelancer,51,Married,Physicist,Content Writing,Science,114715
39,Male,PhD,Unemployed,57,Widowed,Physicist,Public Speaking,Science,90236
57,Male,Bachelors,Private,47,Single,Geologist,Graphic Design,Science,107687
36,Female,High School,Government,21,Divorced,Physicist,C++,Science,33865
56,Male,PhD,Freelancer,37,Married,Chemist,C++,Science,113564
30,Female,Masters,Freelancer,28,Married,Physicist,Excel,Science,159090
50,Female,PhD,Unemployed,21,Divorced,Astronomer,Data Visualization,Science,185577
32,Female,Bachelors,Private,41,Married,Geologist,Python,Science,62029
27,Male,Masters,Government,36,Divorced,Astronomer,Leadership,Science,173822
52,Male,PhD,Freelancer,58,Married,Astronomer,Database Management,Science,211711
23,Male,High School,Self-employed,22,Single,Biologist,Leadership,Science,60226
35,Female,Bachelors,Private,58,Married,Physicist,DevOps,Science,106783
44,Male,PhD,Unemployed,38,Widowed,Astronomer,Leadership,Science,94009
50,Male,Masters,Government,20,Widowed,Astronomer,Java,Science,113713
64,Female,Diploma,Government,52,Single,Physicist,Communication,Science,47308
34,Female,Masters,Government,57,Divorced,Astronomer,Communication,Science,130547
51,Female,Bachelors,Unemployed,21,Married,Astronomer,Business Analysis,Science,95708
24,Female,PhD,Self-employed,38,Married,Biologist,Excel,Science,120705
58,Female,Bachelors,Government,26,Single,Astronomer,Leadership,Science,92052
48,Male,High School,Unemployed,42,Single,Geologist,Public Speaking,Science,50984
22,Female,Bachelors,Freelancer,25,Single,Chemist,Communication,Science,78309
25,Female,Diploma,Self-employed,45,Widowed,Astronomer,Leadership,Science,62956
22,Male,Masters,Private,21,Married,Chemist,Blockchain,Science,65639
35,Male,Bachelors,Unemployed,43,Divorced,Geologist,Python,Science,66584
23,Female,Bachelors,Government,36,Widowed,Physicist,Public Speaking,Science,46480
50,Female,Masters,Freelancer,51,Widowed,Geologist,Statistics,Science,73663
39,Male,Diploma,Private,58,Widowed,Chemist,C++,Science,76309
35,Male,Diploma,Private,57,Single,Biologist,Data Analysis,Science,68042
25,Female,Masters,Freelancer,22,Widowed,Physicist,Communication,Science,95211
23,Male,Diploma,Freelancer,41,Widowed,Astronomer,Python,Science,39275
61,Female,High School,Self-employed,48,Married,Biologist,Machine Learning,Science,43495
28,Male,High School,Government,55,Married,Biologist,Data Analysis,Science,43944
36,Female,Diploma,Freelancer,43,Divorced,Chemist,Communication,Science,72199
45,Female,Masters,Freelancer,32,Widowed,Chemist,Node.js,Science,84719
19,Male,Bachelors,Freelancer,58,Married,Physicist,Leadership,Science,44937
42,Male,Bachelors,Unemployed,50,Single,Physicist,Cybersecurity,Science,108627
24,Female,High School,Private,28,Divorced,Astronomer,DevOps,Science,77282
51,Male,Masters,Private,59,Single,Biologist,Python,Science,89386
60,Male,Diploma,Government,37,Divorced,Biologist,Python,Science,108209
25,Female,Masters,Unemployed,33,Widowed,Biologist,Excel,Science,81537
26,Male,Diploma,Self-employed,50,Married,Physicist,Customer Support,Science,52343
55,Female,High School,Self-employed,52,Widowed,Astronomer,Data Analysis,Science,54958
44,Female,Bachelors,Freelancer,59,Married,Biologist,Leadership,Science,50460
23,Female,Bachelors,Self-employed,44,Widowed,Physicist,React,Science,97044
39,Female,Bachelors,Self-employed,34,Single,Chemist,Cloud Computing,Science,111036
53,Female,Diploma,Private,34,Widowed,Physicist,Graphic Design,Science,45613
45,Male,Masters,Government,55,Widowed,Chemist,Leadership,Science,82733
45,Female,Bachelors,Freelancer,20,Divorced,Astronomer,Communication,Science,119366
40,Male,High School,Self-employed,38,Widowed,Physicist,Graphic Design,Science,50305
28,Female,Bachelors,Freelancer,47,Single,Physicist,Artificial Intelligence,Science,72448
51,Female,Diploma,Private,39,Single,Physicist,Software Engineering,Science,39868
45,Male,Bachelors,Government,55,Widowed,Astronomer,DevOps,Science,126993
18,Male,Bachelors,Private,30,Single,Astronomer,Artificial Intelligence,Science,74311
20,Male,PhD,Private,42,Married,Chemist,Public Speaking,Science,125741
45,Female,Masters,Private,32,Single,Physicist,Data Analysis,Science,73395
52,Female,PhD,Freelancer,42,Single,Chemist,Customer Support,Science,89373
47,Female,Masters,Private,30,Single,Geologist,Data Visualization,Science,96037
54,Male,Diploma,Government,35,Widowed,Geologist,HTML/CSS,Science,47810
47,Female,Masters,Unemployed,28,Single,Physicist,Communication,Science,74861
30,Female,Diploma,Freelancer,20,Single,Biologist,C++,Science,102956
55,Female,Bachelors,Freelancer,57,Widowed,Biologist,Python,Science,85363
42,Female,PhD,Private,52,Single,Chemist,Machine Learning,Science,168436
29,Female,High School,Freelancer,52,Widowed,Biologist,Data Analysis,Science,52805
47,Female,High School,Private,33,Single,Astronomer,Public Speaking,Science,54492
25,Male,High School,Unemployed,55,Widowed,Physicist,Data Visualization,Science,35755
58,Male,Bachelors,Government,31,Widowed,Chemist,Excel,Science,46826
54,Female,High School,Government,35,Single,Physicist,Leadership,Science,70520
41,Male,High School,Unemployed,30,Divorced,Physicist,C++,Science,74651
41,Male,PhD,Unemployed,54,Married,Geologist,Project Management,Science,125077
52,Male,Bachelors,Private,58,Widowed,Biologist,Public Speaking,Science,71060
60,Male,PhD,Freelancer,23,Widowed,Physicist,Leadership,Science,98809
18,Female,Masters,Unemployed,34,Widowed,Astronomer,Python,Science,84177
51,Male,Diploma,Self-employed,44,Single,Geologist,SQL,Science,54323
43,Female,Masters,Government,31,Widowed,Biologist,Leadership,Science,113669
59,Female,Masters,Unemployed,52,Single,Biologist,C++,Science,170571
21,Female,Diploma,Unemployed,48,Single,Geologist,Software Engineering,Science,71260
51,Female,High School,Freelancer,40,Single,Geologist,Data Analysis,Science,37888
45,Female,High School,Private,20,Divorced,Geologist,C++,Science,40032
46,Male,Diploma,Freelancer,50,Divorced,Chemist,Python,Science,49759
38,Male,High School,Private,37,Single,Astronomer,Public Speaking,Science,73809
40,Female,High School,Government,31,Married,Physicist,Networking,Science,33380
20,Male,High School,Self-employed,42,Single,Chemist,Cloud Computing,Science,42195
37,Male,Masters,Private,45,Married,Biologist,Communication,Science,103432
35,Male,Diploma,Government,40,Widowed,Geologist,Leadership,Science,95921
54,Male,Bachelors,Unemployed,28,Married,Physicist,Public Speaking,Science,58450
34,Male,Diploma,Private,37,Widowed,Astronomer,Leadership,Science,49712
50,Female,Diploma,Government,41,Married,Biologist,Data Analysis,Science,48315
21,Female,PhD,Private,38,Divorced,Geologist,Python,Science,124328
30,Male,PhD,Freelancer,30,Single,Chemist,Finance,Science,171150
39,Female,High School,Unemployed,32,Widowed,Geologist,Data Analysis,Science,40517
24,Female,Bachelors,Private,46,Single,Biologist,C++,Science,139258
40,Male,High School,Self-employed,38,Widowed,Chemist,Graphic Design,Science,50305
62,Female,High School,Private,51,Married,Physicist,Project Management,Science,62181
36,Female,Masters,Private,59,Single,Geologist,Artificial Intelligence,Science,65625
34,Male,High School,Unemployed,57,Widowed,Physicist,Data Analysis,Science,82678
58,Female,PhD,Private,28,Married,Geologist,Statistics,Science,94661
28,Female,Diploma,Unemployed,40,Widowed,Astronomer,React,Science,46235
38,Female,Diploma,Self-employed,58,Divorced,Geologist,Leadership,Science,74312
56,Female,PhD,Government,36,Single,Geologist,Leadership,Science,82798
46,Male,Bachelors,Freelancer,53,Widowed,Chemist,Blockchain,Science,73227
18,Female,Masters,Self-employed,34,Divorced,Astronomer,Java,Science,165237
61,Male,Masters,Unemployed,54,Single,Chemist,Project Management,Science,104500
43,Male,High School,Self-employed,39,Widowed,Physicist,UI/UX Design,Science,100308
50,Male,High School,Self-employed,33,Single,Chemist,Finance,Science,37214
40,Female,PhD,Self-employed,32,Married,Physicist,Excel,Science,119460
61,Male,Masters,Government,52,Married,Geologist,Public Speaking,Science,70546
49,Female,Masters,Unemployed,33,Married,Astronomer,Data Visualization,Science,145717
55,Female,Bachelors,Freelancer,57,Widowed,Astronomer,Public Speaking,Science,90170
20,Female,High School,Government,38,Divorced,Geologist,UI/UX Design,Science,48488
52,Female,Diploma,Government,49,Widowed,Chemist,Public Speaking,Science,67860
22,Female,Bachelors,Private,44,Married,Geologist,Communication,Science,131352
33,Male,Masters,Self-employed,33,Single,Biologist,Python,Science,59455
23,Male,Bachelors,Private,52,Widowed,Physicist,Statistics,Science,75108
24,Female,PhD,Government,58,Widowed,Astronomer,Artificial Intelligence,Science,196296
53,Male,PhD,Private,30,Single,Physicist,Public Speaking,Science,178279
21,Male,Bachelors,Government,28,Single,Biologist,Public Speaking,Science,71510
22,Female,High School,Freelancer,44,Married,Physicist,UI/UX Design,Science,97820
48,Female,Masters,Freelancer,37,Married,Chemist,Data Visualization,Science,78835
27,Male,PhD,Freelancer,23,Divorced,Astronomer,Python,Science,175288
54,Male,Masters,Unemployed,20,Married,Geologist,Communication,Science,80684
29,Female,Bachelors,Private,49,Divorced,Physicist,Excel,Science,76531
42,Female,Masters,Government,57,Single,Astronomer,Excel,Science,76882
26,Male,Masters,Self-employed,45,Divorced,Physicist,Excel,Science,85053
46,Female,Masters,Unemployed,40,Widowed,Biologist,Python,Science,105809
23,Male,PhD,Self-employed,29,Divorced,Geologist,Python,Science,142206
58,Female,PhD,Unemployed,29,Single,Chemist,C++,Science,133452
43,Female,Masters,Private,34,Widowed,Biologist,Graphic Design,Science,79829
51,Male,Diploma,Unemployed,56,Single,Biologist,SQL,Science,66356
41,Female,High School,Unemployed,34,Divorced,Physicist,Content Writing,Science,62396
34,Female,Masters,Freelancer,52,Single,Astronomer,Communication,Science,75259
52,Male,High School,Government,41,Married,Biologist,Python,Science,36375
41,Male,PhD,Self-employed,56,Divorced,Physicist,Excel,Science,134852
63,Female,High School,Private,37,Widowed,Physicist,Machine Learning,Science,40320
40,Female,High School,Government,31,Married,Geologist,Public Speaking,Science,35541
22,Male,Diploma,Government,41,Divorced,Physicist,C++,Science,101055
43,Female,High School,Unemployed,43,Single,Biologist,Python,Science,87998
20,Female,PhD,Unemployed,28,Single,Physicist,Communication,Science,133262
31,Male,Diploma,Unemployed,56,Single,Astronomer,SQL,Science,43499
28,Female,Masters,Freelancer,26,Married,Biologist,Data Analysis,Science,121312
46,Female,PhD,Self-employed,37,Divorced,Biologist,C++,Science,78377
61,Female,Diploma,Unemployed,58,Single,Chemist,DevOps,Science,55828
58,Male,High School,Private,45,Divorced,Biologist,Python,Science,72428
47,Female,PhD,Private,37,Widowed,Geologist,Excel,Science,111106
22,Male,Diploma,Unemployed,44,Divorced,Biologist,Communication,Science,37078
19,Male,High School,Government,35,Widowed,Astronomer,Communication,Science,44236
41,Male,High School,Unemployed,30,Divorced,Chemist,Leadership,Science,73487
35,Male,Masters,Private,22,Single,Geologist,Networking,Science,63640
51,Female,Diploma,Private,27,Widowed,Physicist,Networking,Science,58955
56,Female,PhD,Private,39,Divorced,Physicist,Leadership,Science,153197
31,Female,Masters,Government,44,Married,Geologist,C++,Science,147624
64,Male,Diploma,Private,34,Single,Physicist,Cybersecurity,Science,59716
56,Female,Bachelors,Private,58,Married,Biologist,Cloud Computing,Science,60272
42,Female,PhD,Unemployed,26,Single,Astronomer,Data Visualization,Science,121115
20,Female,High School,Unemployed,49,Widowed,Astronomer,Leadership,Science,87470
